,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
35,53201187,317, Moving Shot of Forest Floor in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Moving shot of forest floor in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future ," Balipara, Assam, India, Asia ", Jungles Balipara Northeast-India , , 2023-07-27 09:27:21 ,1DDC6D_SD6E8XN2M1_lt.jpg
36,53201188,359," Pabitra Milli, a Local Conservationist, Walks Through the Forest in Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Pabitra Milli, a local conservationist, walks through the forest in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Jungles Local-Conservationists Walking Balipara Northeast-India , , 2023-07-27 09:27:21 ,1DDC6D_SD6G74DYEG_lt.jpg
37,53201189,360, Pabitra Milli Local Conservationist Inspects Tree Saplings in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Pabitra Milli, a local conservationist, checks tree saplings for infestations of insects and bacterial diseases in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Baligaon, Assam, India, Asia ", Reforestation-Nurseries Balipara Northeast-India , , 2023-07-27 09:27:21 ,1DDC6D_SD6F8R6NY0_lt.jpg
38,53201190,376," Pabitra Milli, a Local Conservationist, Mimics Monkey Calls In Northeast India’s Forests "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Pabitra Milli, a local conservationist, making monkey calls in the forests in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future ," Balipara, Assam, India, Asia ", Macaque-Monkey Conservationists Making-Monkey-Calls Balipara Northeast-India , , 2023-07-27 09:27:21 ,1DDC6D_SD6MRZ55DS_lt.jpg
39,53201191,291, Reforestation Efforts Along the Kameng River in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Reforestation volunteers take care of tree saplings by removing weeds around them in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Reforestation Community-Conservation Northeast-India , , 2023-07-27 09:27:21 ,
40,53201192,318," Reforested Land, Fields, and Kameng River in Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Reforested land, neighbouring fields, and the Kameng River in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Kameng-River Agricultural-Fields Northeast-India , , 2023-07-27 09:27:22 ,1DDC6D_SD6SPJ1B1A_lt.jpg
41,53201193,297, Fields and Reforested Land in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Pull above the fields reveals neighbouring reforested land patches and the Kameng River in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Reforested-Land-Patches Agricultural-Fields Northeast-India , , 2023-07-27 09:27:22 ,
42,53201195,319," Macaques Rest on Forest Floor in Balipara, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Macaque monkeys rest on the ground in a forest in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Biodiversity;Climate;Deforestation;Land Management;Sustainable Future ," Balipara, Assam, India, Asia ", Macaque-Monkey Resting Forest-Grounds Balipara Northeast-India , , 2023-07-27 09:27:22 ,1DDC6D_SD6VA69JHR_lt.jpg
43,53201196,292," Reforested Land From Above, Adjacent to a Field in Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Aerial view of reforested land, neighbouring fields, and the Kameng River in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests;Rivers , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Reforested-Forest Agricultural-Patches Northeast-India , , 2023-07-27 09:27:21 ,
44,53201198,277," Eroded Bank of the Kameng River in Assam, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Eroded bank of the Kameng River in Assam, Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Rivers , Climate;Deforestation;Land Management;Water ," Balipara, Assam, India, Asia ", River-Erosion Kameng-River Northeast-India , , 2023-07-27 09:27:22 ,
45,53201202,344, Reforestation Efforts Along the Kameng River in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Reforestation volunteers take care of tree saplings by removing weeds around them in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Reforestation Community-Conservation Northeast-India , , 2023-07-27 09:27:22 ,1DDC6D_SD75A0TFP0_lt.jpg
46,53201203,320," Pabitra Milli and Volunteers Travel With Tree Saplings To Reforest Near Kameng River, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Aerial view of Pabitra Milli, a local conservationist, along with a few volunteers, travelling in a tractor with tree saplings to a reforestation site near the Kameng River in Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests;Rivers , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Reforestation Community-Conservation Northeast-India , , 2023-07-27 09:27:22 ,1DDC6D_SD73S0HY94_lt.jpg
47,53201208,377, Reforestation Efforts Along the Kameng River in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Reforestation volunteers plant tree saplings in an effort to reforest barren land and prevent river erosion in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Reforestation Community-Conservation Northeast-India , , 2023-07-27 09:27:24 ,
